date,offer_id,impressions,clicks,cart_additions,orders,revenue,returns,price,stock
2026-08-22 14:35:44.238545,O0026,260,6,1,0,0,0,2462,42
2026-08-21 14:35:44.238545,O0026,224,2,0,0,0,0,1331,44
2026-08-20 14:35:44.238545,O0026,7,0,0,0,0,0,1360,65
2026-08-19 14:35:44.238545,O0026,312,17,2,0,0,0,1245,38
2026-08-18 14:35:44.238545,O0026,90,3,0,0,0,0,1425,61
2026-08-17 14:35:44.238545,O0026,118,5,0,0,0,0,2261,100
2026-08-16 14:35:44.238545,O0026,104,6,1,0,0,0,2275,62
2026-08-15 14:35:44.238545,O0026,271,14,2,1,1911,0,1931,8
2026-08-14 14:35:44.238545,O0026,68,1,0,0,0,0,2112,82
2026-08-13 14:35:44.238545,O0026,159,5,1,0,0,0,1100,96
2026-08-12 14:35:44.238545,O0026,210,9,0,0,0,0,2015,25
2026-08-11 14:35:44.238545,O0026,230,15,1,1,2391,0,1990,91
2026-08-10 14:35:44.238545,O0026,262,10,1,0,0,0,1927,16
2026-08-09 14:35:44.238545,O0026,199,7,2,0,0,0,2540,71
2026-08-08 14:35:44.238545,O0026,216,5,1,0,0,0,1984,89
2026-08-07 14:35:44.238545,O0026,73,2,0,0,0,0,2216,27
2026-08-06 14:35:44.238545,O0026,126,3,0,0,0,0,1954,19
2026-08-05 14:35:44.238545,O0026,136,9,1,0,0,0,1132,18
2026-08-04 14:35:44.238545,O0026,161,3,0,0,0,0,1381,82
2026-08-03 14:35:44.238545,O0026,241,2,0,0,0,0,2376,23
2026-08-02 14:35:44.238545,O0026,89,3,0,0,0,0,1480,54
2026-08-01 14:35:44.238545,O0026,86,2,0,0,0,0,1651,52
2026-07-31 14:35:44.238545,O0026,285,8,1,0,0,0,2543,47
2026-07-30 14:35:44.238545,O0026,258,13,1,0,0,0,2178,96
2026-07-29 14:35:44.238545,O0026,198,4,1,0,0,0,1602,60
2026-07-28 14:35:44.238545,O0026,89,2,0,0,0,0,2287,39
2026-07-27 14:35:44.238545,O0026,32,0,0,0,0,0,2149,60
2026-07-26 14:35:44.238545,O0026,107,3,0,0,0,0,1692,21
2026-07-25 14:35:44.238545,O0026,378,17,2,0,0,0,1633,7
2026-08-23 14:35:44.238545,O0027,156,6,1,0,0,0,1415,63
2026-08-22 14:35:44.238545,O0027,181,4,0,0,0,0,2405,21
2026-08-21 14:35:44.238545,O0027,215,13,1,1,1237,1,2050,51
2026-08-20 14:35:44.238545,O0027,78,3,0,0,0,0,1877,87
2026-08-19 14:35:44.238545,O0027,151,3,0,0,0,0,1691,57
2026-08-18 14:35:44.238545,O0027,122,5,0,0,0,0,2188,81
2026-08-17 14:35:44.238545,O0027,74,4,0,0,0,0,1786,34
2026-08-16 14:35:44.238545,O0027,175,8,1,0,0,0,1595,93
2026-08-15 14:35:44.238545,O0027,107,1,0,0,0,0,1741,70
2026-08-14 14:35:44.238545,O0027,191,7,1,0,0,0,1312,87
2026-08-13 14:35:44.238545,O0027,120,5,0,0,0,0,2368,11
2026-08-12 14:35:44.238545,O0027,293,13,2,0,0,0,2406,15
2026-08-11 14:35:44.238545,O0027,168,5,0,0,0,0,2426,72
2026-08-10 14:35:44.238545,O0027,198,6,1,0,0,0,2056,84
2026-08-09 14:35:44.238545,O0027,298,9,1,0,0,0,2517,85
2026-08-08 14:35:44.238545,O0027,189,5,0,0,0,0,1883,49
2026-08-07 14:35:44.238545,O0027,164,7,1,0,0,0,1242,62
2026-08-06 14:35:44.238545,O0027,239,9,0,0,0,0,1394,69
2026-08-05 14:35:44.238545,O0027,187,5,0,0,0,0,1630,13
2026-08-04 14:35:44.238545,O0027,213,8,1,0,0,0,2119,19
2026-08-03 14:35:44.238545,O0027,177,6,1,0,0,0,2533,42
2026-08-02 14:35:44.238545,O0027,277,8,0,0,0,0,2079,55
2026-08-01 14:35:44.238545,O0027,60,3,0,0,0,0,1106,49
2026-07-31 14:35:44.238545,O0027,339,10,0,0,0,0,1782,87
2026-07-30 14:35:44.238545,O0027,170,7,1,0,0,0,2194,43
2026-07-29 14:35:44.238545,O0027,267,12,2,0,0,0,2235,5
2026-07-28 14:35:44.238545,O0027,309,10,1,0,0,0,2391,88
2026-07-27 14:35:44.238545,O0027,155,6,0,0,0,0,1173,24
2026-07-26 14:35:44.238545,O0027,477,22,3,1,2107,0,2123,68
2026-07-25 14:35:44.238545,O0027,340,11,1,0,0,0,1214,43
2026-08-23 14:35:44.238545,O0028,262,13,2,0,0,0,1972,43
2026-08-22 14:35:44.238545,O0028,276,1,0,0,0,0,2279,69
2026-08-21 14:35:44.238545,O0028,291,17,3,0,0,0,1455,42
2026-08-20 14:35:44.238545,O0028,246,10,1,0,0,0,2233,21
2026-08-19 14:35:44.238545,O0028,0,0,0,0,0,0,2354,48
2026-08-18 14:35:44.238545,O0028,182,6,0,0,0,0,1282,90
2026-08-17 14:35:44.238545,O0028,71,1,0,0,0,0,2517,16
2026-08-16 14:35:44.238545,O0028,214,12,1,0,0,0,2350,88
2026-08-15 14:35:44.238545,O0028,235,9,0,0,0,0,1716,44
2026-08-14 14:35:44.238545,O0028,79,3,0,0,0,0,2367,46
2026-08-13 14:35:44.238545,O0028,352,2,0,0,0,0,2450,26
2026-08-12 14:35:44.238545,O0028,170,8,1,0,0,0,2118,22
2026-08-11 14:35:44.238545,O0028,289,19,4,1,1429,0,1784,78
2026-08-10 14:35:44.238545,O0028,231,3,0,0,0,0,1460,20
2026-08-09 14:35:44.238545,O0028,202,4,1,0,0,0,2010,75
2026-08-08 14:35:44.238545,O0028,97,3,0,0,0,0,1325,41
2026-08-07 14:35:44.238545,O0028,189,9,1,0,0,0,1250,60
2026-08-06 14:35:44.238545,O0028,154,5,0,0,0,0,2031,22
2026-08-05 14:35:44.238545,O0028,142,6,0,0,0,0,1514,42
2026-08-04 14:35:44.238545,O0028,276,15,2,0,0,0,2039,53
2026-08-03 14:35:44.238545,O0028,219,11,2,0,0,0,2352,21
2026-08-02 14:35:44.238545,O0028,79,2,0,0,0,0,2101,27
2026-08-01 14:35:44.238545,O0028,36,0,0,0,0,0,1607,41
2026-07-31 14:35:44.238545,O0028,121,5,1,0,0,0,1110,53
2026-07-30 14:35:44.238545,O0028,205,8,0,0,0,0,1971,67
2026-07-29 14:35:44.238545,O0028,50,2,0,0,0,0,1592,10
2026-07-28 14:35:44.238545,O0028,166,6,0,0,0,0,1834,37
2026-07-27 14:35:44.238545,O0028,202,19,4,1,1331,0,2268,95
2026-07-26 14:35:44.238545,O0028,0,0,0,0,0,0,1930,23
2026-07-25 14:35:44.238545,O0028,201,5,0,0,0,0,1244,49
2026-08-23 14:35:44.238545,O0029,245,9,1,0,0,0,2539,26
2026-08-22 14:35:44.238545,O0029,183,2,0,0,0,0,2493,54
2026-08-21 14:35:44.238545,O0029,174,7,0,0,0,0,1351,60
2026-08-20 14:35:44.238545,O0029,146,2,0,0,0,0,1853,86
2026-08-19 14:35:44.238545,O0029,334,10,1,0,0,0,1278,10
2026-08-18 14:35:44.238545,O0029,136,6,1,0,0,0,1665,14
2026-08-17 14:35:44.238545,O0029,145,3,0,0,0,0,1146,37
2026-08-16 14:35:44.238545,O0029,62,3,0,0,0,0,2009,94
2026-08-15 14:35:44.238545,O0029,134,4,1,0,0,0,2164,82
2026-08-14 14:35:44.238545,O0029,119,6,0,0,0,0,2315,85
2026-08-13 14:35:44.238545,O0029,123,1,0,0,0,0,1727,21
2026-08-12 14:35:44.238545,O0029,195,5,0,0,0,0,1403,45
2026-08-11 14:35:44.238545,O0029,131,10,1,0,0,0,1684,23
2026-08-10 14:35:44.238545,O0029,349,12,1,0,0,0,1430,30
2026-08-09 14:35:44.238545,O0029,392,28,2,1,1757,0,2251,90
2026-08-08 14:35:44.238545,O0029,256,10,1,0,0,0,1432,68
2026-08-07 14:35:44.238545,O0029,115,8,0,0,0,0,2038,40
2026-08-06 14:35:44.238545,O0029,312,22,2,1,2325,0,2070,37
2026-08-05 14:35:44.238545,O0029,328,11,2,0,0,0,2592,56
2026-08-04 14:35:44.238545,O0029,156,7,1,0,0,0,2228,14
2026-08-03 14:35:44.238545,O0029,147,7,1,0,0,0,1768,7
2026-08-02 14:35:44.238545,O0029,133,4,0,0,0,0,1500,2
2026-08-01 14:35:44.238545,O0029,331,18,1,0,0,0,1907,24
2026-07-31 14:35:44.238545,O0029,57,2,0,0,0,0,1839,50
2026-07-30 14:35:44.238545,O0029,285,18,2,1,1582,0,1730,57
2026-07-29 14:35:44.238545,O0029,207,7,1,0,0,0,2006,36
2026-07-28 14:35:44.238545,O0029,254,15,3,0,0,0,1385,75
2026-07-27 14:35:44.238545,O0029,139,4,0,0,0,0,1786,8
2026-07-26 14:35:44.238545,O0029,289,9,1,0,0,0,1659,53
2026-07-25 14:35:44.238545,O0029,225,12,0,0,0,0,1480,48
2026-08-23 14:35:44.238545,O0030,84,3,0,0,0,0,1344,47
2026-08-22 14:35:44.238545,O0030,62,2,0,0,0,0,1399,40
2026-08-21 14:35:44.238545,O0030,45,2,0,0,0,0,1959,81
2026-08-20 14:35:44.238545,O0030,251,8,1,0,0,0,2152,24
2026-08-19 14:35:44.238545,O0030,185,5,1,0,0,0,1760,40
2026-08-18 14:35:44.238545,O0030,243,4,0,0,0,0,1842,12
2026-08-17 14:35:44.238545,O0030,98,3,0,0,0,0,1863,99
2026-08-16 14:35:44.238545,O0030,98,4,0,0,0,0,2130,28
2026-08-15 14:35:44.238545,O0030,258,4,0,0,0,0,2189,91
2026-08-14 14:35:44.238545,O0030,36,1,0,0,0,0,1338,16
2026-08-13 14:35:44.238545,O0030,271,8,1,0,0,0,2323,66
2026-08-12 14:35:44.238545,O0030,187,4,0,0,0,0,1555,16
2026-08-11 14:35:44.238545,O0030,211,7,1,0,0,0,1260,54
2026-08-10 14:35:44.238545,O0030,122,1,0,0,0,0,1187,25
2026-08-09 14:35:44.238545,O0030,304,17,2,1,1243,0,1188,8
2026-08-08 14:35:44.238545,O0030,175,7,1,0,0,0,1520,75
2026-08-07 14:35:44.238545,O0030,226,7,1,0,0,0,2287,44
2026-08-06 14:35:44.238545,O0030,74,4,0,0,0,0,2267,8
2026-08-05 14:35:44.238545,O0030,276,14,2,0,0,0,1677,21
2026-08-04 14:35:44.238545,O0030,271,7,1,0,0,0,2132,90
2026-08-03 14:35:44.238545,O0030,42,1,0,0,0,0,1470,45
2026-08-02 14:35:44.238545,O0030,273,10,0,0,0,0,1353,59
2026-08-01 14:35:44.238545,O0030,217,9,1,0,0,0,2578,5
2026-07-31 14:35:44.238545,O0030,271,13,1,1,1638,0,2009,28
2026-07-30 14:35:44.238545,O0030,109,3,0,0,0,0,2074,86
2026-07-29 14:35:44.238545,O0030,170,7,0,0,0,0,1997,66
2026-07-28 14:35:44.238545,O0030,159,5,0,0,0,0,1308,94
2026-07-27 14:35:44.238545,O0030,401,8,2,0,0,0,1510,76
2026-07-26 14:35:44.238545,O0030,231,6,1,0,0,0,1670,97
2026-07-25 14:35:44.238545,O0030,152,3,0,0,0,0,1919,45
2026-08-23 14:35:44.238545,O0031,106,4,0,0,0,0,1803,69
2026-08-22 14:35:44.238545,O0031,0,0,0,0,0,0,1885,57
2026-08-21 14:35:44.238545,O0031,145,7,1,0,0,0,2450,99
2026-08-20 14:35:44.238545,O0031,133,8,1,0,0,0,1896,62
2026-08-19 14:35:44.238545,O0031,190,3,0,0,0,0,2271,60
2026-08-18 14:35:44.238545,O0031,5,0,0,0,0,0,2310,48
2026-08-17 14:35:44.238545,O0031,117,3,0,0,0,0,2309,5
2026-08-16 14:35:44.238545,O0031,239,12,2,0,0,0,1798,48
2026-08-15 14:35:44.238545,O0031,247,11,1,0,0,0,1600,31
2026-08-14 14:35:44.238545,O0031,187,9,2,0,0,0,1334,43
2026-08-13 14:35:44.238545,O0031,234,13,3,0,0,0,2263,65
2026-08-12 14:35:44.238545,O0031,237,7,0,0,0,0,1873,73
2026-08-11 14:35:44.238545,O0031,89,4,0,0,0,0,1521,43
2026-08-10 14:35:44.238545,O0031,15,0,0,0,0,0,1844,55
2026-08-09 14:35:44.238545,O0031,218,13,2,0,0,0,1538,36
2026-08-08 14:35:44.238545,O0031,172,9,0,0,0,0,1288,91
2026-08-07 14:35:44.238545,O0031,202,6,0,0,0,0,2073,54
2026-08-06 14:35:44.238545,O0031,220,14,1,0,0,0,1986,84
2026-08-05 14:35:44.238545,O0031,121,4,0,0,0,0,2475,97
2026-08-04 14:35:44.238545,O0031,2,0,0,0,0,0,2281,63
2026-08-03 14:35:44.238545,O0031,233,18,2,0,0,0,2191,78
2026-08-02 14:35:44.238545,O0031,298,4,0,0,0,0,2169,25
2026-08-01 14:35:44.238545,O0031,146,6,1,0,0,0,1991,52
2026-07-31 14:35:44.238545,O0031,109,7,1,0,0,0,1646,36
2026-07-30 14:35:44.238545,O0031,137,4,0,0,0,0,1407,24
2026-07-29 14:35:44.238545,O0031,338,15,2,1,1893,0,1175,25
2026-07-28 14:35:44.238545,O0031,206,9,1,1,2348,0,2419,5
2026-07-27 14:35:44.238545,O0031,281,10,2,0,0,0,1742,77
2026-07-26 14:35:44.238545,O0031,170,7,1,0,0,0,2446,11
2026-07-25 14:35:44.238545,O0031,42,2,0,0,0,0,2124,15
2026-08-23 14:35:44.238545,O0032,58,2,0,0,0,0,1843,60
2026-08-22 14:35:44.238545,O0032,144,1,0,0,0,0,1171,94
2026-08-21 14:35:44.238545,O0032,67,0,0,0,0,0,1618,70
2026-08-20 14:35:44.238545,O0032,83,4,0,0,0,0,1349,68
2026-08-19 14:35:44.238545,O0032,299,5,0,0,0,0,1623,38
2026-08-18 14:35:44.238545,O0032,321,17,2,1,1328,0,2393,40
2026-08-17 14:35:44.238545,O0032,291,6,0,0,0,0,2106,60
2026-08-16 14:35:44.238545,O0032,163,0,0,0,0,0,1428,89
2026-08-15 14:35:44.238545,O0032,177,8,0,0,0,0,1769,58
2026-08-14 14:35:44.238545,O0032,128,2,0,0,0,0,2412,17
2026-08-13 14:35:44.238545,O0032,240,9,1,0,0,0,1423,31
2026-08-12 14:35:44.238545,O0032,0,0,0,0,0,0,2504,52
2026-08-11 14:35:44.238545,O0032,200,5,0,0,0,0,1455,87
2026-08-10 14:35:44.238545,O0032,113,3,0,0,0,0,1472,50
2026-08-09 14:35:44.238545,O0032,334,4,0,0,0,0,2243,82
2026-08-08 14:35:44.238545,O0032,130,4,0,0,0,0,2536,21
2026-08-07 14:35:44.238545,O0032,298,13,1,0,0,0,1448,72
2026-08-06 14:35:44.238545,O0032,286,16,0,1,1929,0,2112,15
2026-08-05 14:35:44.238545,O0032,189,9,2,0,0,0,1689,95
2026-08-04 14:35:44.238545,O0032,132,5,1,0,0,0,2588,86
2026-08-03 14:35:44.238545,O0032,201,9,1,0,0,0,1582,79
2026-08-02 14:35:44.238545,O0032,115,4,0,0,0,0,1121,60
2026-08-01 14:35:44.238545,O0032,233,11,1,0,0,0,1885,90
2026-07-31 14:35:44.238545,O0032,72,3,0,0,0,0,1781,30
2026-07-30 14:35:44.238545,O0032,97,4,0,0,0,0,2553,95
2026-07-29 14:35:44.238545,O0032,183,7,0,0,0,0,2474,47
2026-07-28 14:35:44.238545,O0032,308,19,3,1,1347,0,1794,59
2026-07-27 14:35:44.238545,O0032,233,11,1,0,0,0,1741,5
2026-07-26 14:35:44.238545,O0032,284,10,2,0,0,0,1980,36
2026-07-25 14:35:44.238545,O0032,237,7,1,0,0,0,1741,55
2026-08-23 14:35:44.238545,O0033,108,4,0,0,0,0,1108,67
2026-08-22 14:35:44.238545,O0033,186,5,0,0,0,0,2486,12
2026-08-21 14:35:44.238545,O0033,195,7,0,0,0,0,1865,75
2026-08-20 14:35:44.238545,O0033,218,8,1,0,0,0,2549,84
2026-08-19 14:35:44.238545,O0033,54,2,0,0,0,0,1189,83
2026-08-18 14:35:44.238545,O0033,108,3,1,0,0,0,1364,27
2026-08-17 14:35:44.238545,O0033,285,5,0,0,0,0,2220,77
2026-08-16 14:35:44.238545,O0033,113,5,1,0,0,0,1282,2
2026-08-15 14:35:44.238545,O0033,212,6,1,0,0,0,1415,15
2026-08-14 14:35:44.238545,O0033,131,8,1,0,0,0,2335,16
2026-08-13 14:35:44.238545,O0033,154,6,0,0,0,0,1894,60
2026-08-12 14:35:44.238545,O0033,165,9,1,0,0,0,2357,23
2026-08-11 14:35:44.238545,O0033,93,4,0,0,0,0,2485,28
2026-08-10 14:35:44.238545,O0033,94,1,0,0,0,0,2174,10
2026-08-09 14:35:44.238545,O0033,155,8,1,0,0,0,1361,87
2026-08-08 14:35:44.238545,O0033,321,7,0,0,0,0,2228,9
2026-08-07 14:35:44.238545,O0033,273,8,0,0,0,0,2453,92
2026-08-06 14:35:44.238545,O0033,117,4,0,0,0,0,1133,14
2026-08-05 14:35:44.238545,O0033,174,4,0,0,0,0,1270,53
2026-08-04 14:35:44.238545,O0033,234,7,0,0,0,0,2021,79
2026-08-03 14:35:44.238545,O0033,209,5,1,0,0,0,1479,10
2026-08-02 14:35:44.238545,O0033,177,3,0,0,0,0,1136,0
2026-08-01 14:35:44.238545,O0033,168,6,0,0,0,0,2447,95
2026-07-31 14:35:44.238545,O0033,96,2,0,0,0,0,2514,86
2026-07-30 14:35:44.238545,O0033,311,10,1,0,0,0,1128,24
2026-07-29 14:35:44.238545,O0033,192,8,2,0,0,0,2085,83
2026-07-28 14:35:44.238545,O0033,220,10,2,0,0,0,1490,11
2026-07-27 14:35:44.238545,O0033,148,8,1,0,0,0,1412,94
2026-07-26 14:35:44.238545,O0033,111,0,0,0,0,0,1596,25
2026-07-25 14:35:44.238545,O0033,132,8,0,0,0,0,2391,91
2026-08-23 14:35:44.238545,O0034,166,8,1,0,0,0,2303,87
2026-08-22 14:35:44.238545,O0034,115,6,1,0,0,0,1700,92
2026-08-21 14:35:44.238545,O0034,125,0,0,0,0,0,2067,20
2026-08-20 14:35:44.238545,O0034,127,4,0,0,0,0,1454,25
2026-08-19 14:35:44.238545,O0034,238,12,2,0,0,0,1721,30
2026-08-18 14:35:44.238545,O0034,187,8,2,0,0,0,2486,20
2026-08-17 14:35:44.238545,O0034,261,17,0,0,0,0,1981,14
2026-08-16 14:35:44.238545,O0034,146,5,0,0,0,0,1827,98
2026-08-15 14:35:44.238545,O0034,356,17,2,1,2413,0,2337,85
2026-08-14 14:35:44.238545,O0034,202,8,2,0,0,0,1316,100
2026-08-13 14:35:44.238545,O0034,59,1,0,0,0,0,2138,13
2026-08-12 14:35:44.238545,O0034,202,9,1,0,0,0,1698,90
2026-08-11 14:35:44.238545,O0034,80,3,0,0,0,0,1844,42
2026-08-10 14:35:44.238545,O0034,199,6,1,0,0,0,1602,60
2026-08-09 14:35:44.238545,O0034,122,6,1,0,0,0,1838,80
2026-08-08 14:35:44.238545,O0034,153,4,0,0,0,0,1382,54
2026-08-07 14:35:44.238545,O0034,100,4,0,0,0,0,1840,3
2026-08-06 14:35:44.238545,O0034,35,1,0,0,0,0,1273,43
2026-08-05 14:35:44.238545,O0034,79,6,1,0,0,0,2452,82
2026-08-04 14:35:44.238545,O0034,248,13,4,0,0,0,2164,37
2026-08-03 14:35:44.238545,O0034,16,0,0,0,0,0,1742,44
2026-08-02 14:35:44.238545,O0034,252,10,0,0,0,0,1927,57
2026-08-01 14:35:44.238545,O0034,63,0,0,0,0,0,2528,44
2026-07-31 14:35:44.238545,O0034,299,6,0,0,0,0,1272,4
2026-07-30 14:35:44.238545,O0034,92,3,0,0,0,0,2207,36
2026-07-29 14:35:44.238545,O0034,204,11,1,0,0,0,1427,2
2026-07-28 14:35:44.238545,O0034,338,15,1,0,0,0,2587,54
2026-07-27 14:35:44.238545,O0034,223,8,1,0,0,0,2139,45
2026-07-26 14:35:44.238545,O0034,287,16,3,0,0,0,1110,58
2026-07-25 14:35:44.238545,O0034,144,7,1,0,0,0,2385,85
2026-08-23 14:35:44.238545,O0035,85,4,0,0,0,0,2121,81
2026-08-22 14:35:44.238545,O0035,94,4,0,0,0,0,1433,18
2026-08-21 14:35:44.238545,O0035,76,2,0,0,0,0,2183,15
2026-08-20 14:35:44.238545,O0035,146,3,0,0,0,0,1856,15
2026-08-19 14:35:44.238545,O0035,105,3,0,0,0,0,2170,19
2026-08-18 14:35:44.238545,O0035,236,11,1,0,0,0,1392,18
2026-08-17 14:35:44.238545,O0035,199,4,0,0,0,0,1541,23
2026-08-16 14:35:44.238545,O0035,223,5,0,0,0,0,1955,61
2026-08-15 14:35:44.238545,O0035,75,2,0,0,0,0,2574,77
2026-08-14 14:35:44.238545,O0035,213,9,0,0,0,0,2019,19
2026-08-13 14:35:44.238545,O0035,233,7,1,0,0,0,1893,29
2026-08-12 14:35:44.238545,O0035,246,7,1,0,0,0,1668,82
2026-08-11 14:35:44.238545,O0035,225,10,2,0,0,0,1732,71
2026-08-10 14:35:44.238545,O0035,100,2,0,0,0,0,2281,96
2026-08-09 14:35:44.238545,O0035,290,13,2,1,1038,0,2189,23
2026-08-08 14:35:44.238545,O0035,250,9,1,1,2186,0,2192,77
2026-08-07 14:35:44.238545,O0035,128,7,0,0,0,0,1995,23
2026-08-06 14:35:44.238545,O0035,26,1,0,0,0,0,1303,69
2026-08-05 14:35:44.238545,O0035,204,9,1,0,0,0,1934,86
2026-08-04 14:35:44.238545,O0035,240,13,1,0,0,0,1710,49
2026-08-03 14:35:44.238545,O0035,220,9,1,0,0,0,1206,25
2026-08-02 14:35:44.238545,O0035,187,11,1,1,2033,0,1335,34
2026-08-01 14:35:44.238545,O0035,273,12,1,0,0,0,2397,29
2026-07-31 14:35:44.238545,O0035,194,7,0,0,0,0,1604,97
2026-07-30 14:35:44.238545,O0035,31,0,0,0,0,0,2402,64
2026-07-29 14:35:44.238545,O0035,248,19,0,2,3004,0,1967,71
2026-07-28 14:35:44.238545,O0035,176,7,0,0,0,0,2437,21
2026-07-27 14:35:44.238545,O0035,389,15,1,0,0,0,1878,44
2026-07-26 14:35:44.238545,O0035,214,6,1,0,0,0,2193,72
2026-07-25 14:35:44.238545,O0035,215,9,1,0,0,0,2239,35
2026-08-23 14:35:44.238545,O0036,210,3,0,0,0,0,2011,86
2026-08-22 14:35:44.238545,O0036,351,23,2,2,3584,0,2527,1
2026-08-21 14:35:44.238545,O0036,241,12,1,0,0,0,1675,87
2026-08-20 14:35:44.238545,O0036,254,8,1,0,0,0,2570,28
2026-08-19 14:35:44.238545,O0036,190,10,1,0,0,0,2547,77
2026-08-18 14:35:44.238545,O0036,195,9,1,0,0,0,2265,64
2026-08-17 14:35:44.238545,O0036,66,2,0,0,0,0,2334,72
2026-08-16 14:35:44.238545,O0036,234,13,2,0,0,0,1566,66
2026-08-15 14:35:44.238545,O0036,170,4,0,0,0,0,2488,68
2026-08-14 14:35:44.238545,O0036,77,1,0,0,0,0,2412,86
2026-08-13 14:35:44.238545,O0036,207,7,1,0,0,0,1661,15
2026-08-12 14:35:44.238545,O0036,137,3,0,0,0,0,1559,6
2026-08-11 14:35:44.238545,O0036,163,9,1,0,0,0,1785,10
2026-08-10 14:35:44.238545,O0036,299,6,1,0,0,0,1967,9
2026-08-09 14:35:44.238545,O0036,231,8,1,0,0,0,1298,3
2026-08-08 14:35:44.238545,O0036,17,0,0,0,0,0,1612,31
2026-08-07 14:35:44.238545,O0036,231,10,1,0,0,0,2164,30
2026-08-06 14:35:44.238545,O0036,325,10,0,0,0,0,2014,74
2026-08-05 14:35:44.238545,O0036,352,24,5,1,2420,0,1361,7
2026-08-04 14:35:44.238545,O0036,264,8,1,0,0,0,1308,86
2026-08-03 14:35:44.238545,O0036,207,8,1,0,0,0,1941,29
2026-08-02 14:35:44.238545,O0036,284,5,0,0,0,0,1976,79
2026-08-01 14:35:44.238545,O0036,119,3,0,0,0,0,2159,42
2026-07-31 14:35:44.238545,O0036,143,5,1,0,0,0,1496,73
2026-07-30 14:35:44.238545,O0036,255,13,1,1,2271,0,1597,17
2026-07-29 14:35:44.238545,O0036,189,6,0,0,0,0,1832,39
2026-07-28 14:35:44.238545,O0036,82,2,0,0,0,0,1802,37
2026-07-27 14:35:44.238545,O0036,172,7,0,0,0,0,1586,64
2026-07-26 14:35:44.238545,O0036,228,5,1,0,0,0,2411,25
2026-07-25 14:35:44.238545,O0036,198,5,0,0,0,0,2328,88
2026-08-23 14:35:44.238545,O0037,133,4,0,0,0,0,1189,3
2026-08-22 14:35:44.238545,O0037,203,10,1,0,0,0,1795,70
2026-08-21 14:35:44.238545,O0037,181,9,1,0,0,0,1142,86
2026-08-20 14:35:44.238545,O0037,265,15,3,0,0,0,1724,58
2026-08-19 14:35:44.238545,O0037,190,12,1,0,0,0,1988,91
2026-08-18 14:35:44.238545,O0037,226,9,2,0,0,0,2190,48
2026-08-17 14:35:44.238545,O0037,153,4,0,0,0,0,2361,75
2026-08-16 14:35:44.238545,O0037,221,12,2,0,0,0,2389,35
2026-08-15 14:35:44.238545,O0037,302,5,1,0,0,0,2589,10
2026-08-14 14:35:44.238545,O0037,214,3,0,0,0,0,2421,96
2026-08-13 14:35:44.238545,O0037,74,2,0,0,0,0,2176,88
2026-08-12 14:35:44.238545,O0037,0,0,0,0,0,0,2295,83
2026-08-11 14:35:44.238545,O0037,241,10,1,1,1810,0,1970,48
2026-08-10 14:35:44.238545,O0037,0,0,0,0,0,0,1272,37
2026-08-09 14:35:44.238545,O0037,101,4,0,0,0,0,1788,54
2026-08-08 14:35:44.238545,O0037,88,3,0,0,0,0,1883,3
2026-08-07 14:35:44.238545,O0037,208,10,1,0,0,0,1703,64
2026-08-06 14:35:44.238545,O0037,51,1,0,0,0,0,1342,9
2026-08-05 14:35:44.238545,O0037,107,5,0,0,0,0,1719,95
2026-08-04 14:35:44.238545,O0037,234,4,0,0,0,0,2566,94
2026-08-03 14:35:44.238545,O0037,112,4,0,0,0,0,1927,51
2026-08-02 14:35:44.238545,O0037,246,4,0,0,0,0,1914,29
2026-08-01 14:35:44.238545,O0037,201,13,1,0,0,0,2059,92
2026-07-31 14:35:44.238545,O0037,212,5,1,0,0,0,2529,53
2026-07-30 14:35:44.238545,O0037,204,11,1,0,0,0,1362,39
2026-07-29 14:35:44.238545,O0037,191,7,1,0,0,0,1561,53
2026-07-28 14:35:44.238545,O0037,45,2,0,0,0,0,1767,75
2026-07-27 14:35:44.238545,O0037,336,14,2,0,0,0,2263,80
2026-07-26 14:35:44.238545,O0037,240,2,0,0,0,0,1518,50
2026-07-25 14:35:44.238545,O0037,261,11,1,0,0,0,2408,38
2026-08-23 14:35:44.238545,O0038,353,11,2,0,0,0,2553,85
2026-08-22 14:35:44.238545,O0038,59,2,0,0,0,0,2567,87
2026-08-21 14:35:44.238545,O0038,121,5,1,0,0,0,2338,31
2026-08-20 14:35:44.238545,O0038,0,0,0,0,0,0,1180,94
2026-08-19 14:35:44.238545,O0038,289,14,2,0,0,0,1709,50
2026-08-18 14:35:44.238545,O0038,55,1,0,0,0,0,1984,58
2026-08-17 14:35:44.238545,O0038,81,4,0,0,0,0,1189,30
2026-08-16 14:35:44.238545,O0038,219,7,1,0,0,0,1236,89
2026-08-15 14:35:44.238545,O0038,151,1,0,0,0,0,1348,47
2026-08-14 14:35:44.238545,O0038,217,9,1,0,0,0,1437,32
2026-08-13 14:35:44.238545,O0038,187,8,1,0,0,0,2045,48
2026-08-12 14:35:44.238545,O0038,129,6,0,0,0,0,1334,90
2026-08-11 14:35:44.238545,O0038,249,8,1,0,0,0,1269,70
2026-08-10 14:35:44.238545,O0038,101,2,0,0,0,0,1430,21
2026-08-09 14:35:44.238545,O0038,244,5,0,0,0,0,1444,9
2026-08-08 14:35:44.238545,O0038,173,6,0,0,0,0,1543,91
2026-08-07 14:35:44.238545,O0038,311,13,2,1,2300,0,2412,84
